date;symbol;open;high;low;close
30/04/2017 00:00;BTC/USD;13330;13560;131568;135021
29/04/2017 00:00;BTC/USD;13307;13428;13160;13330
28/04/2017 00:00;BTC/USD;133153;134702;12990;13307
27/04/2017 00:00;BTC/USD;128799;134202;12850;133153
26/04/2017 00:00;BTC/USD;12690;13300;12650;128799
25/04/2017 00:00;BTC/USD;125358;12800;125107;12690
24/04/2017 00:00;BTC/USD;124199;12540;12340;125358
23/04/2017 00:00;BTC/USD;12332;124899;122342;124199
22/04/2017 00:00;BTC/USD;124361;124715;11990;12332
21/04/2017 00:00;BTC/USD;123419;125232;123165;124361
20/04/2017 00:00;BTC/USD;120398;124388;120166;123419
19/04/2017 00:00;BTC/USD;120258;120999;11900;120398
18/04/2017 00:00;BTC/USD;117654;12100;117595;120258
17/04/2017 00:00;BTC/USD;116231;11925;11610;117654
16/04/2017 00:00;BTC/USD;117345;11793;11500;116231
15/04/2017 00:00;BTC/USD;117034;11925;11650;117345
14/04/2017 00:00;BTC/USD;117291;11930;11420;117034
13/04/2017 00:00;BTC/USD;121217;121945;11410;117291
12/04/2017 00:00;BTC/USD;121899;122457;12080;121217
11/04/2017 00:00;BTC/USD;120925;12290;119802;121899
10/04/2017 00:00;BTC/USD;12062;121971;11950;120925
09/04/2017 00:00;BTC/USD;118403;121687;117398;12062
08/04/2017 00:00;BTC/USD;119066;11973;116666;118403
07/04/2017 00:00;BTC/USD;119085;12020;11760;119066
06/04/2017 00:00;BTC/USD;113458;120137;113436;119085
05/04/2017 00:00;BTC/USD;11430;11450;11110;113458
04/04/2017 00:00;BTC/USD;114477;116293;111885;11430
03/04/2017 00:00;BTC/USD;107801;11520;107619;114477
02/04/2017 00:00;BTC/USD;108394;11000;106649;107801
01/04/2017 00:00;BTC/USD;107031;10970;106164;108394
31/03/2017 00:00;BTC/USD;10337;10810;103143;107031
30/03/2017 00:00;BTC/USD;103596;105017;101714;10337
29/03/2017 00:00;BTC/USD;104399;105943;100816;103596
28/03/2017 00:00;BTC/USD;103992;106826;10149;104399
27/03/2017 00:00;BTC/USD;9600;10430;95295;103992
26/03/2017 00:00;BTC/USD;95602;9970;93752;9600
25/03/2017 00:00;BTC/USD;92906;96336;89133;95602
24/03/2017 00:00;BTC/USD;102965;10320;9200;92906
23/03/2017 00:00;BTC/USD;103756;10544;101069;102965
22/03/2017 00:00;BTC/USD;111439;111439;9880;103756
21/03/2017 00:00;BTC/USD;103596;11179;103492;111439
20/03/2017 00:00;BTC/USD;101797;10530;101001;103596
19/03/2017 00:00;BTC/USD;9694;10637;9694;101797
18/03/2017 00:00;BTC/USD;107102;10990;94436;9694
17/03/2017 00:00;BTC/USD;117262;117323;10630;107102
16/03/2017 00:00;BTC/USD;125732;125896;11300;117262
15/03/2017 00:00;BTC/USD;124586;12600;123832;125732
14/03/2017 00:00;BTC/USD;124246;12600;12265;124586
13/03/2017 00:00;BTC/USD;122662;124902;121543;124246
12/03/2017 00:00;BTC/USD;117655;124185;11709;122662
11/03/2017 00:00;BTC/USD;111697;11980;110651;117655
10/03/2017 00:00;BTC/USD;119089;13500;9750;111697
09/03/2017 00:00;BTC/USD;115005;12080;113501;119089
08/03/2017 00:00;BTC/USD;123305;124549;11455;115005
07/03/2017 00:00;BTC/USD;127849;128162;117597;123305
06/03/2017 00:00;BTC/USD;12730;12850;12510;127849
05/03/2017 00:00;BTC/USD;12600;12750;12400;12730
04/03/2017 00:00;BTC/USD;128533;128955;12300;12600
03/03/2017 00:00;BTC/USD;12576;12980;12550;128533
02/03/2017 00:00;BTC/USD;122639;128325;12150;12576
01/03/2017 00:00;BTC/USD;119121;12310;11883;122639
28/02/2017 00:00;BTC/USD;119464;120999;117627;119121
27/02/2017 00:00;BTC/USD;117905;119799;11690;119464
26/02/2017 00:00;BTC/USD;11522;118497;11330;117905
25/02/2017 00:00;BTC/USD;118014;118473;11270;11522
24/02/2017 00:00;BTC/USD;118811;12200;10911;118014
23/02/2017 00:00;BTC/USD;113001;119392;112073;118811
22/02/2017 00:00;BTC/USD;112462;11430;109816;113001
21/02/2017 00:00;BTC/USD;10840;112686;10770;112462
20/02/2017 00:00;BTC/USD;10518;108999;104439;10840
19/02/2017 00:00;BTC/USD;10564;10619;103907;10518
18/02/2017 00:00;BTC/USD;105546;106899;104614;10564
17/02/2017 00:00;BTC/USD;10327;106499;103198;105546
16/02/2017 00:00;BTC/USD;101153;104321;101075;10327
15/02/2017 00:00;BTC/USD;100888;10138;100097;101153
14/02/2017 00:00;BTC/USD;100074;10190;98797;101151
13/02/2017 00:00;BTC/USD;100073;100789;9751;100025
12/02/2017 00:00;BTC/USD;101101;101197;99198;100163
11/02/2017 00:00;BTC/USD;99549;10200;98762;101198
10/02/2017 00:00;BTC/USD;98571;101068;9500;99757
09/02/2017 00:00;BTC/USD;105173;107469;91373;98196
08/02/2017 00:00;BTC/USD;105248;10700;10250;105699
07/02/2017 00:00;BTC/USD;10240;105625;10213;105412
06/02/2017 00:00;BTC/USD;101003;103194;10051;10237
05/02/2017 00:00;BTC/USD;103372;10346;10047;101457
04/02/2017 00:00;BTC/USD;101506;104423;10040;103444
03/02/2017 00:00;BTC/USD;100915;102264;98701;101264
02/02/2017 00:00;BTC/USD;98379;101165;97312;100818
01/02/2017 00:00;BTC/USD;96399;98696;9620;98336
31/01/2017 00:00;BTC/USD;91999;9700;9175;96501
30/01/2017 00:00;BTC/USD;91312;9230;9100;92108
29/01/2017 00:00;BTC/USD;9186;91999;91045;9131
28/01/2017 00:00;BTC/USD;91802;92099;91308;91775
27/01/2017 00:00;BTC/USD;91495;92488;90801;91784
26/01/2017 00:00;BTC/USD;89325;91949;89286;91634
25/01/2017 00:00;BTC/USD;88547;90401;8845;89295
24/01/2017 00:00;BTC/USD;91315;9230;88627;8930
23/01/2017 00:00;BTC/USD;92375;92757;91321;92139
22/01/2017 00:00;BTC/USD;92198;93774;88676;91939
21/01/2017 00:00;BTC/USD;89581;9280;8950;9211
20/01/2017 00:00;BTC/USD;90223;90243;8800;89562
19/01/2017 00:00;BTC/USD;88769;9100;87889;90046
18/01/2017 00:00;BTC/USD;90595;91599;85174;87674
17/01/2017 00:00;BTC/USD;83176;9085;8270;90608
16/01/2017 00:00;BTC/USD;82186;8350;81809;82962
15/01/2017 00:00;BTC/USD;81952;82345;8080;82247
14/01/2017 00:00;BTC/USD;82598;83776;8100;81966
13/01/2017 00:00;BTC/USD;80751;8314;7750;8269
12/01/2017 00:00;BTC/USD;7787;83299;75134;8160
11/01/2017 00:00;BTC/USD;90505;9184;7550;78881
10/01/2017 00:00;BTC/USD;89609;91247;88941;90796
09/01/2017 00:00;BTC/USD;9098;91287;8750;89999
08/01/2017 00:00;BTC/USD;9062;94181;8813;90617
07/01/2017 00:00;BTC/USD;89402;9060;81228;89714
06/01/2017 00:00;BTC/USD;100473;102699;8710;89156
05/01/2017 00:00;BTC/USD;111438;113672;88541;99402
04/01/2017 00:00;BTC/USD;103551;113989;102856;112256
03/01/2017 00:00;BTC/USD;101144;10390;99999;103699
02/01/2017 00:00;BTC/USD;99775;10320;99001;10141
01/01/2017 00:00;BTC/USD;96634;10050;96053;9988
31/12/2016 00:00;BTC/USD;95954;96637;94411;96432
30/12/2016 00:00;BTC/USD;96999;9700;9310;95903
29/12/2016 00:00;BTC/USD;97646;98074;9500;96899
28/12/2016 00:00;BTC/USD;93034;97597;92949;97597
27/12/2016 00:00;BTC/USD;89782;93642;8910;92992
26/12/2016 00:00;BTC/USD;89065;90518;8880;8991
25/12/2016 00:00;BTC/USD;89261;89497;8590;89167
24/12/2016 00:00;BTC/USD;91448;9185;87889;89263
23/12/2016 00:00;BTC/USD;85894;9200;85893;9160
22/12/2016 00:00;BTC/USD;83202;8750;82729;85894
21/12/2016 00:00;BTC/USD;79865;83001;79682;8281
20/12/2016 00:00;BTC/USD;79103;8030;7871;80102
19/12/2016 00:00;BTC/USD;78834;79439;78701;79065
18/12/2016 00:00;BTC/USD;7883;79099;7800;78868
17/12/2016 00:00;BTC/USD;78132;79088;78036;7884
16/12/2016 00:00;BTC/USD;7763;78246;77124;78035
15/12/2016 00:00;BTC/USD;77703;77908;7710;77479
14/12/2016 00:00;BTC/USD;77535;7810;77074;77629
13/12/2016 00:00;BTC/USD;7770;79327;7651;77871
12/12/2016 00:00;BTC/USD;76897;7790;76896;77793
11/12/2016 00:00;BTC/USD;77228;77228;76401;76819
10/12/2016 00:00;BTC/USD;76957;77412;76811;77235
09/12/2016 00:00;BTC/USD;76684;77399;76629;76949
08/12/2016 00:00;BTC/USD;76405;77201;76229;76796
07/12/2016 00:00;BTC/USD;75897;76961;75178;76685
06/12/2016 00:00;BTC/USD;74951;7599;74799;75891
05/12/2016 00:00;BTC/USD;7620;76209;7430;7500
04/12/2016 00:00;BTC/USD;76297;76297;75241;76199
03/12/2016 00:00;BTC/USD;77091;77099;75241;76279
02/12/2016 00:00;BTC/USD;75155;77807;75077;76999
01/12/2016 00:00;BTC/USD;74206;75498;74018;7516
30/11/2016 00:00;BTC/USD;73072;74449;7270;74206
29/11/2016 00:00;BTC/USD;73099;73329;7210;73099
28/11/2016 00:00;BTC/USD;72732;73244;7241;73098
27/11/2016 00:00;BTC/USD;72991;7320;72244;72612
26/11/2016 00:00;BTC/USD;73696;73756;7223;72987
25/11/2016 00:00;BTC/USD;73563;73703;7280;73703
24/11/2016 00:00;BTC/USD;74018;74115;7290;7357
23/11/2016 00:00;BTC/USD;74913;74998;72992;74017
22/11/2016 00:00;BTC/USD;73692;7500;73027;74661
21/11/2016 00:00;BTC/USD;72709;7392;72703;73697
20/11/2016 00:00;BTC/USD;75009;75382;7140;72709
19/11/2016 00:00;BTC/USD;74898;75507;74263;74957
18/11/2016 00:00;BTC/USD;7360;75295;73131;74599
17/11/2016 00:00;BTC/USD;73971;74998;73222;7370
16/11/2016 00:00;BTC/USD;71107;74287;70844;73799
15/11/2016 00:00;BTC/USD;70498;71654;70305;71082
14/11/2016 00:00;BTC/USD;70038;70589;69714;7047
13/11/2016 00:00;BTC/USD;70117;70289;68323;70151
12/11/2016 00:00;BTC/USD;71639;71639;7010;7030
11/11/2016 00:00;BTC/USD;71448;72094;71224;71582
10/11/2016 00:00;BTC/USD;7215;7220;7070;7145
09/11/2016 00:00;BTC/USD;70817;74086;70545;72044
08/11/2016 00:00;BTC/USD;70286;71292;70102;71019
07/11/2016 00:00;BTC/USD;70992;70992;69826;7065
06/11/2016 00:00;BTC/USD;70333;71436;69792;71022
05/11/2016 00:00;BTC/USD;70295;70734;69471;70363
04/11/2016 00:00;BTC/USD;68484;70767;6810;70298
03/11/2016 00:00;BTC/USD;7420;74519;67032;68103
02/11/2016 00:00;BTC/USD;7266;73593;71732;73299
01/11/2016 00:00;BTC/USD;69704;7370;69538;7266
31/10/2016 00:00;BTC/USD;6971;70697;6836;69767
30/10/2016 00:00;BTC/USD;7111;71178;69149;69636
29/10/2016 00:00;BTC/USD;68591;71799;68489;71206
28/10/2016 00:00;BTC/USD;68468;68723;67705;68529
27/10/2016 00:00;BTC/USD;67463;68589;66559;68267
26/10/2016 00:00;BTC/USD;65197;6770;65169;67314
25/10/2016 00:00;BTC/USD;64903;65758;6430;64833
24/10/2016 00:00;BTC/USD;64871;65225;6400;64814
23/10/2016 00:00;BTC/USD;65452;6560;64751;64969
22/10/2016 00:00;BTC/USD;62899;6560;62857;6550
21/10/2016 00:00;BTC/USD;62805;63236;6275;62899
20/10/2016 00:00;BTC/USD;62784;63022;6250;62772
19/10/2016 00:00;BTC/USD;63595;63804;62413;62798
18/10/2016 00:00;BTC/USD;63696;6378;63152;63558
17/10/2016 00:00;BTC/USD;63897;63999;6321;63569
16/10/2016 00:00;BTC/USD;63526;6414;63518;63809
15/10/2016 00:00;BTC/USD;6382;6420;63525;63601
14/10/2016 00:00;BTC/USD;63516;63999;63045;63838
13/10/2016 00:00;BTC/USD;6345;6360;6300;63561
12/10/2016 00:00;BTC/USD;6383;6400;62876;63506
11/10/2016 00:00;BTC/USD;61637;6390;61456;63891
10/10/2016 00:00;BTC/USD;61212;61647;61212;61537
09/10/2016 00:00;BTC/USD;61434;61498;6100;61361
08/10/2016 00:00;BTC/USD;61488;61699;6125;61448
07/10/2016 00:00;BTC/USD;61025;61634;60752;61423
06/10/2016 00:00;BTC/USD;60801;6105;60709;61034
05/10/2016 00:00;BTC/USD;60719;6120;60576;61098
04/10/2016 00:00;BTC/USD;61284;61284;60499;60718
03/10/2016 00:00;BTC/USD;6086;61159;6066;61106
02/10/2016 00:00;BTC/USD;61298;6130;6050;60859
01/10/2016 00:00;BTC/USD;60823;61428;60823;6120
30/09/2016 00:00;BTC/USD;60559;60838;60315;60826
29/09/2016 00:00;BTC/USD;60393;60599;6010;60496
28/09/2016 00:00;BTC/USD;60426;6053;60141;60371
27/09/2016 00:00;BTC/USD;6067;60837;60002;60457
26/09/2016 00:00;BTC/USD;59895;60727;5961;60428
25/09/2016 00:00;BTC/USD;60005;60199;5960;59741
24/09/2016 00:00;BTC/USD;60047;60359;59776;60014
23/09/2016 00:00;BTC/USD;59542;6029;5930;60253
22/09/2016 00:00;BTC/USD;59546;59642;5925;59395
21/09/2016 00:00;BTC/USD;6010;60101;5921;59466
20/09/2016 00:00;BTC/USD;60873;60888;60535;60695
19/09/2016 00:00;BTC/USD;6080;6095;6030;60788
18/09/2016 00:00;BTC/USD;60293;60906;60197;6080
17/09/2016 00:00;BTC/USD;60704;60759;6011;60404
16/09/2016 00:00;BTC/USD;60665;60899;6035;6059
15/09/2016 00:00;BTC/USD;6085;60899;6023;60521
14/09/2016 00:00;BTC/USD;60745;61069;60598;60789
13/09/2016 00:00;BTC/USD;6064;60961;60328;60773
12/09/2016 00:00;BTC/USD;60408;60915;6020;6070
11/09/2016 00:00;BTC/USD;62165;62899;59463;6038
10/09/2016 00:00;BTC/USD;62201;6250;61867;62201
09/09/2016 00:00;BTC/USD;62567;62749;61293;6220
08/09/2016 00:00;BTC/USD;61444;62898;61166;62566
07/09/2016 00:00;BTC/USD;60893;61592;6047;61439
06/09/2016 00:00;BTC/USD;60498;60974;6010;60896
05/09/2016 00:00;BTC/USD;60572;60731;59246;60374
04/09/2016 00:00;BTC/USD;59625;60905;59088;60425
03/09/2016 00:00;BTC/USD;5720;59864;56901;5925
02/09/2016 00:00;BTC/USD;57105;5742;56703;5720
01/09/2016 00:00;BTC/USD;57075;57286;56686;5716
31/08/2016 00:00;BTC/USD;57588;57649;5684;57076
30/08/2016 00:00;BTC/USD;57074;5765;56855;57523
29/08/2016 00:00;BTC/USD;5732;5750;5686;5715
28/08/2016 00:00;BTC/USD;56751;5730;5668;5730
27/08/2016 00:00;BTC/USD;57792;57909;56481;56741
26/08/2016 00:00;BTC/USD;57575;58246;5741;57784
25/08/2016 00:00;BTC/USD;57765;57875;57116;57699
24/08/2016 00:00;BTC/USD;58027;5821;5754;57711
23/08/2016 00:00;BTC/USD;58278;58499;5760;58071
22/08/2016 00:00;BTC/USD;57755;58595;5725;58385
21/08/2016 00:00;BTC/USD;5777;58399;57601;57847
20/08/2016 00:00;BTC/USD;57298;5800;56852;5800
19/08/2016 00:00;BTC/USD;57151;57486;5523;57211
18/08/2016 00:00;BTC/USD;57091;57587;56879;56971
17/08/2016 00:00;BTC/USD;57495;57786;56602;57047
16/08/2016 00:00;BTC/USD;5642;5798;5630;57753
15/08/2016 00:00;BTC/USD;56876;57369;5549;56579
14/08/2016 00:00;BTC/USD;58352;58392;55624;56745
13/08/2016 00:00;BTC/USD;58534;58998;58171;58211
12/08/2016 00:00;BTC/USD;58525;59119;58047;5860
11/08/2016 00:00;BTC/USD;59046;59778;58523;58757
10/08/2016 00:00;BTC/USD;58271;6030;58001;5917
09/08/2016 00:00;BTC/USD;59185;59185;57943;58353
08/08/2016 00:00;BTC/USD;59247;5940;58358;58946
07/08/2016 00:00;BTC/USD;58947;59882;58212;5926
06/08/2016 00:00;BTC/USD;57298;5920;56256;58878
05/08/2016 00:00;BTC/USD;57814;5782;5620;57664
04/08/2016 00:00;BTC/USD;56399;58397;5520;57552
03/08/2016 00:00;BTC/USD;54003;57234;5210;56563
02/08/2016 00:00;BTC/USD;60684;61303;46528;51498
01/08/2016 00:00;BTC/USD;6225;6300;6040;60761
31/07/2016 00:00;BTC/USD;65402;65471;62001;62001
30/07/2016 00:00;BTC/USD;65488;6575;65219;65437
29/07/2016 00:00;BTC/USD;65484;65748;6530;65703
28/07/2016 00:00;BTC/USD;65513;65789;65241;65344
27/07/2016 00:00;BTC/USD;65122;65998;64631;65563
26/07/2016 00:00;BTC/USD;6550;65694;64501;65222
25/07/2016 00:00;BTC/USD;65964;66199;65228;65437
24/07/2016 00:00;BTC/USD;65552;6650;65199;65951
23/07/2016 00:00;BTC/USD;64788;65677;6460;6538
22/07/2016 00:00;BTC/USD;66325;6663;6450;65295
21/07/2016 00:00;BTC/USD;66701;6671;6601;66425
20/07/2016 00:00;BTC/USD;6748;6750;6600;66702
19/07/2016 00:00;BTC/USD;67345;67581;6660;67386
18/07/2016 00:00;BTC/USD;67954;68221;66612;67346
17/07/2016 00:00;BTC/USD;66245;68419;66135;67823
16/07/2016 00:00;BTC/USD;6646;66667;6550;6620
15/07/2016 00:00;BTC/USD;6603;67001;65841;66499
14/07/2016 00:00;BTC/USD;65224;66493;65001;66053
13/07/2016 00:00;BTC/USD;66352;66997;65452;6615
12/07/2016 00:00;BTC/USD;64932;6780;64605;6717
11/07/2016 00:00;BTC/USD;64877;6596;63931;64742
10/07/2016 00:00;BTC/USD;64778;65088;6368;64655
09/07/2016 00:00;BTC/USD;6630;66399;6260;65254
08/07/2016 00:00;BTC/USD;63889;6650;6350;6640
07/07/2016 00:00;BTC/USD;6747;67843;6055;63639
06/07/2016 00:00;BTC/USD;66909;6790;66213;67446
05/07/2016 00:00;BTC/USD;67874;68236;66157;66658
04/07/2016 00:00;BTC/USD;65977;68235;6401;67872
03/07/2016 00:00;BTC/USD;70248;70499;64629;66414
02/07/2016 00:00;BTC/USD;67455;70493;67274;70248
01/07/2016 00:00;BTC/USD;66633;6841;65971;6770
30/06/2016 00:00;BTC/USD;63591;67122;62806;66684
29/06/2016 00:00;BTC/USD;64433;6450;62109;63443
28/06/2016 00:00;BTC/USD;65749;66551;6355;64539
27/06/2016 00:00;BTC/USD;63016;65346;61803;6482
26/06/2016 00:00;BTC/USD;6588;6629;60864;62861
25/06/2016 00:00;BTC/USD;66076;68445;6394;66324
24/06/2016 00:00;BTC/USD;62259;68388;62082;65671
23/06/2016 00:00;BTC/USD;60282;63267;54017;62469
22/06/2016 00:00;BTC/USD;66536;67763;59303;5941
21/06/2016 00:00;BTC/USD;7250;72818;6250;66842
20/06/2016 00:00;BTC/USD;75912;76399;7250;73499
19/06/2016 00:00;BTC/USD;75347;76493;74011;76055
18/06/2016 00:00;BTC/USD;7450;77885;72302;75502
17/06/2016 00:00;BTC/USD;76737;7787;70637;74699
16/06/2016 00:00;BTC/USD;6950;77307;6898;7656
15/06/2016 00:00;BTC/USD;68525;69577;67212;69301
14/06/2016 00:00;BTC/USD;70381;7045;6550;68569
13/06/2016 00:00;BTC/USD;66873;7250;65502;70205
12/06/2016 00:00;BTC/USD;6100;68302;60321;66794
11/06/2016 00:00;BTC/USD;57653;5940;57593;59213
10/06/2016 00:00;BTC/USD;57606;5800;5720;57791
09/06/2016 00:00;BTC/USD;58301;5831;57297;5764
08/06/2016 00:00;BTC/USD;57748;58425;57186;58324
07/06/2016 00:00;BTC/USD;58412;59444;5630;57675
06/06/2016 00:00;BTC/USD;5738;58602;5738;58349
05/06/2016 00:00;BTC/USD;5735;5820;5660;57376
04/06/2016 00:00;BTC/USD;56993;58871;55854;57387
03/06/2016 00:00;BTC/USD;5380;57837;53574;56794
02/06/2016 00:00;BTC/USD;53695;5400;52913;53898
01/06/2016 00:00;BTC/USD;53237;54287;52549;53865
31/05/2016 00:00;BTC/USD;52764;5485;5150;53206
30/05/2016 00:00;BTC/USD;5176;5350;51001;5270
29/05/2016 00:00;BTC/USD;52213;5400;4850;51385
28/05/2016 00:00;BTC/USD;47058;52908;4680;5215
27/05/2016 00:00;BTC/USD;45207;47816;45207;47268
26/05/2016 00:00;BTC/USD;44827;45298;4468;45238
25/05/2016 00:00;BTC/USD;44531;4496;44426;44802
24/05/2016 00:00;BTC/USD;44263;44637;4410;44531
23/05/2016 00:00;BTC/USD;43872;44291;4364;44229
22/05/2016 00:00;BTC/USD;44272;44347;4350;43785
21/05/2016 00:00;BTC/USD;44284;44398;43528;44284
20/05/2016 00:00;BTC/USD;4363;44441;43506;44197
19/05/2016 00:00;BTC/USD;45247;45385;44105;44163
18/05/2016 00:00;BTC/USD;45296;45568;45201;45294
17/05/2016 00:00;BTC/USD;4540;45609;45214;45301
16/05/2016 00:00;BTC/USD;45756;4580;45111;45556
15/05/2016 00:00;BTC/USD;4563;45808;45472;45748
14/05/2016 00:00;BTC/USD;45642;45725;45351;45538
13/05/2016 00:00;BTC/USD;4552;45682;45204;45604
12/05/2016 00:00;BTC/USD;45295;45509;44888;45492
11/05/2016 00:00;BTC/USD;45088;45799;45032;45201
10/05/2016 00:00;BTC/USD;46149;4630;44738;44991
09/05/2016 00:00;BTC/USD;45775;46479;45562;46163
08/05/2016 00:00;BTC/USD;45897;45969;45595;45781
07/05/2016 00:00;BTC/USD;45898;4610;45595;45815
06/05/2016 00:00;BTC/USD;4485;46397;44703;45973
05/05/2016 00:00;BTC/USD;44736;4500;44511;44882
04/05/2016 00:00;BTC/USD;45118;45168;44415;4463
03/05/2016 00:00;BTC/USD;44406;4520;44078;4517
02/05/2016 00:00;BTC/USD;45299;4538;43859;44354
01/05/2016 00:00;BTC/USD;44843;45378;44684;4514
30/04/2016 00:00;BTC/USD;45653;4569;4465;4467
29/04/2016 00:00;BTC/USD;44994;4560;44562;45477
28/04/2016 00:00;BTC/USD;44539;4510;4350;4500
27/04/2016 00:00;BTC/USD;46739;46903;44542;44746
26/04/2016 00:00;BTC/USD;46229;46987;46213;4680
25/04/2016 00:00;BTC/USD;46003;46947;45513;46599
24/04/2016 00:00;BTC/USD;45192;47002;44706;4594
23/04/2016 00:00;BTC/USD;44716;45218;44446;45131
22/04/2016 00:00;BTC/USD;4510;45136;44296;4478
21/04/2016 00:00;BTC/USD;44199;45211;4400;4510
20/04/2016 00:00;BTC/USD;4357;4440;43311;44125
19/04/2016 00:00;BTC/USD;42814;43682;42624;43525
18/04/2016 00:00;BTC/USD;42715;43001;4258;42807
17/04/2016 00:00;BTC/USD;43018;43091;42424;42675
16/04/2016 00:00;BTC/USD;42929;43287;42712;43068
15/04/2016 00:00;BTC/USD;4244;4300;42307;42925
14/04/2016 00:00;BTC/USD;4236;42535;42057;42451
13/04/2016 00:00;BTC/USD;42532;4260;42227;42326
12/04/2016 00:00;BTC/USD;42279;42667;4210;42591
11/04/2016 00:00;BTC/USD;4204;4228;4180;42208
10/04/2016 00:00;BTC/USD;41859;42179;4172;42077
09/04/2016 00:00;BTC/USD;41775;41871;4120;41837
08/04/2016 00:00;BTC/USD;41999;42399;41626;41813
07/04/2016 00:00;BTC/USD;42062;42199;41809;41984
06/04/2016 00:00;BTC/USD;42271;4229;4200;42163
05/04/2016 00:00;BTC/USD;41881;4230;41661;4226
04/04/2016 00:00;BTC/USD;41851;41985;4160;41865
03/04/2016 00:00;BTC/USD;41935;41944;4161;4190
02/04/2016 00:00;BTC/USD;41631;4200;41601;41919
01/04/2016 00:00;BTC/USD;41466;41699;41342;41538
31/03/2016 00:00;BTC/USD;41368;41699;4114;41551
30/03/2016 00:00;BTC/USD;41543;41593;40859;41309
29/03/2016 00:00;BTC/USD;42287;42437;40722;4154
28/03/2016 00:00;BTC/USD;42462;42477;42032;42205
27/03/2016 00:00;BTC/USD;41696;42799;41577;4243
26/03/2016 00:00;BTC/USD;4156;41699;4140;41677
25/03/2016 00:00;BTC/USD;41517;41692;4120;41625
24/03/2016 00:00;BTC/USD;41762;41815;41285;41596
23/03/2016 00:00;BTC/USD;41639;4190;41344;41722
22/03/2016 00:00;BTC/USD;41115;41699;41035;41589
21/03/2016 00:00;BTC/USD;41062;41196;4065;41099
20/03/2016 00:00;BTC/USD;40836;4120;4066;41134
19/03/2016 00:00;BTC/USD;4075;40995;4041;40894
18/03/2016 00:00;BTC/USD;41847;41849;40334;40821
17/03/2016 00:00;BTC/USD;41652;4190;41566;41849
16/03/2016 00:00;BTC/USD;41584;41661;41315;41649
15/03/2016 00:00;BTC/USD;41483;41743;41215;41589
14/03/2016 00:00;BTC/USD;41299;41522;4105;41385
13/03/2016 00:00;BTC/USD;40995;4170;40967;41264
12/03/2016 00:00;BTC/USD;41914;42093;40659;41047
11/03/2016 00:00;BTC/USD;4160;42191;41511;4181
10/03/2016 00:00;BTC/USD;41299;4169;40931;4165
09/03/2016 00:00;BTC/USD;41214;41351;40875;41266
08/03/2016 00:00;BTC/USD;41396;41499;40846;41213
07/03/2016 00:00;BTC/USD;40615;41496;40303;41476
06/03/2016 00:00;BTC/USD;39977;41231;39311;40478
05/03/2016 00:00;BTC/USD;40818;40898;3820;3985
04/03/2016 00:00;BTC/USD;42029;4239;40755;40997
03/03/2016 00:00;BTC/USD;4224;42447;41585;42027
02/03/2016 00:00;BTC/USD;43333;4345;4240;42518
01/03/2016 00:00;BTC/USD;43675;4375;42701;43331
29/02/2016 00:00;BTC/USD;43026;44099;42812;43662
28/02/2016 00:00;BTC/USD;43107;4350;42229;43216
27/02/2016 00:00;BTC/USD;4320;4350;42822;43106
26/02/2016 00:00;BTC/USD;42338;42838;41801;4278
25/02/2016 00:00;BTC/USD;42379;42675;41579;42351
24/02/2016 00:00;BTC/USD;4191;42428;40907;42261
23/02/2016 00:00;BTC/USD;43826;4400;4140;42005
22/02/2016 00:00;BTC/USD;43833;4395;43115;43797
21/02/2016 00:00;BTC/USD;43463;44799;4260;4377
20/02/2016 00:00;BTC/USD;41998;44396;4195;44024
19/02/2016 00:00;BTC/USD;42115;4220;4140;41927
18/02/2016 00:00;BTC/USD;41559;4249;4134;42031
17/02/2016 00:00;BTC/USD;40751;42111;4040;41552
16/02/2016 00:00;BTC/USD;3995;4078;3960;40647
15/02/2016 00:00;BTC/USD;4055;40971;3934;3990
14/02/2016 00:00;BTC/USD;39099;4040;39059;40395
13/02/2016 00:00;BTC/USD;3830;39008;3820;38951
12/02/2016 00:00;BTC/USD;37798;3830;37707;38288
11/02/2016 00:00;BTC/USD;37934;3805;37354;37799
10/02/2016 00:00;BTC/USD;37369;38385;37212;37986
09/02/2016 00:00;BTC/USD;37095;3770;36912;37316
08/02/2016 00:00;BTC/USD;3750;37899;36999;37116
07/02/2016 00:00;BTC/USD;37539;3800;37304;3754
06/02/2016 00:00;BTC/USD;38497;38498;37135;37427
05/02/2016 00:00;BTC/USD;3880;3895;38299;38588
04/02/2016 00:00;BTC/USD;3684;39188;36795;3900
03/02/2016 00:00;BTC/USD;37305;3740;3650;36764
02/02/2016 00:00;BTC/USD;37179;3750;36973;37318
01/02/2016 00:00;BTC/USD;36849;3782;36653;3715
31/01/2016 00:00;BTC/USD;37638;3793;36777;3700
30/01/2016 00:00;BTC/USD;37812;38042;37295;3766
29/01/2016 00:00;BTC/USD;37955;38399;36373;37944
28/01/2016 00:00;BTC/USD;39462;39556;3760;37916
27/01/2016 00:00;BTC/USD;39177;3970;39031;3950
26/01/2016 00:00;BTC/USD;3901;3977;3862;39066
25/01/2016 00:00;BTC/USD;40216;40231;3855;39258
24/01/2016 00:00;BTC/USD;38637;40597;38536;4025
23/01/2016 00:00;BTC/USD;38285;3950;38105;38692
22/01/2016 00:00;BTC/USD;40942;41007;37445;38178
21/01/2016 00:00;BTC/USD;4189;42125;40459;41003
